datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies,date,time,am_pm,month,day,year
10/13/2019 13:48,Sun,21500,???,,,,,,,,,1,,,,2,,1,,,,1,,,,,10/13/2019,1:48:00,PM,10,13,2019
10/13/2019 14:32,Sun,15600,?? 3?,1,,,,,,,,,,,,,1,,,,,2,,,,,10/13/2019,2:32:00,PM,10,13,2019
10/13/2019 14:42,Sun,22800,???,1,1,1,1,,,,,,,,,,,,,1,1,,,,,,10/13/2019,2:42:00,PM,10,13,2019
10/13/2019 14:48,Sun,21300,?? 2?,1,2,2,,,,,,,,,,,,,,,,,1,,,,10/13/2019,2:48:00,PM,10,13,2019
10/13/2019 14:54,Sun,27600,?? 3?,1,,,2,,,,,,,,,,1,,,,1,,,1,,,10/13/2019,2:54:00,PM,10,13,2019
10/14/2019 11:08,Mon,26000,???,,,,,2,1,,,1,,,,,,,,,1,,1,,,,10/14/2019,11:08:00,AM,10,14,2019
10/14/2019 11:26,Mon,26900,??,3,,,,,,,,3,,,,,,,,,,,,,,,10/14/2019,11:26:00,AM,10,14,2019
10/14/2019 11:40,Mon,14800,?? 3?,1,,,,1,,,,,,,,,,,,,1,,,,,,10/14/2019,11:40:00,AM,10,14,2019
10/14/2019 12:09,Mon,14800,?? 2?,1,,,,1,,,,,,,,1,,,,,,,,,,,10/14/2019,12:09:00,PM,10,14,2019
10/14/2019 12:21,Mon,17300,?? 3?,1,,,,,,1,,1,,,,,,,,,,1,,,,,10/14/2019,12:21:00,PM,10,14,2019
10/14/2019 13:22,Mon,14500,?? 3?,,1,,,,,1,,,,,,,,1,,,,,,,,,10/14/2019,1:22:00,PM,10,14,2019
10/14/2019 13:47,Mon,18300,?? 1?,1,,,,1,,,,1,,,,1,,,,,,,,,,,10/14/2019,1:47:00,PM,10,14,2019
10/14/2019 13:56,Mon,16400,??,3,,,,,,,,,,,,,,,,,,,,,,,10/14/2019,1:56:00,PM,10,14,2019
10/14/2019 15:21,Mon,28500,???,,,,,,,2,1,,2,,,,,1,,,,,,,,,10/14/2019,3:21:00,PM,10,14,2019
10/16/2019 11:09,Wed,22800,?? 2?,1,1,,,1,,,,,,,,,,1,,,,,1,,,,10/16/2019,11:09:00,AM,10,16,2019
10/16/2019 11:12,Wed,28900,??,3,1,,,,,1,,,,,,,,,,,1,,,,,,10/16/2019,11:12:00,AM,10,16,2019
10/16/2019 11:48,Wed,15500,??,,,,,,,,,,1,,,,,1,,,,,1,,,,10/16/2019,11:48:00,AM,10,16,2019
10/16/2019 12:15,Wed,22000,?? 1?,,,,,,,,,5,,,,,,,,,,1,,,,,10/16/2019,12:15:00,PM,10,16,2019
10/16/2019 13:03,Wed,23300,???,1,,,1,,,1,,1,,,,,,,,,1,,,,,,10/16/2019,1:03:00,PM,10,16,2019
10/16/2019 14:31,Wed,20300,?? 2?,1,,,,,,,,,1,,,,,1,,,,,1,,,,10/16/2019,2:31:00,PM,10,16,2019
10/16/2019 15:01,Wed,15600,???,2,,,1,,,,,,,,,,,,,,,,,,,,10/16/2019,3:01:00,PM,10,16,2019
10/17/2019 11:47,Thur,14800,?? 1?,1,,,,1,,,,,1,,,,,,,,,,,,,,10/17/2019,11:47:00,AM,10,17,2019
10/17/2019 12:35,Thur,14800,???,1,,,,,,,,1,,,,,,,,,,,1,,,,10/17/2019,12:35:00,PM,10,17,2019
10/17/2019 12:48,Thur,15800,?? 1?,1,,,,,1,,,,1,,,,,,,,,,,,,,10/17/2019,12:48:00,PM,10,17,2019
10/17/2019 12:49,Thur,15300,?? 3?,1,1,,,,,,,,,,,,,,,,,2,,,,,10/17/2019,12:49:00,PM,10,17,2019
10/17/2019 13:05,Thur,18300,????,1,1,,,,,,,2,,,,,,,,,,,,,,,10/17/2019,1:05:00,PM,10,17,2019
10/17/2019 13:16,Thur,24800,?? 1?,1,1,,,1,,1,1,,,,,,,,,,,1,,,,,10/17/2019,1:16:00,PM,10,17,2019
10/17/2019 13:50,Thur,32300,???,1,1,1,,1,,1,,1,,,,,,,,,,,2,,,,10/17/2019,1:50:00,PM,10,17,2019
10/17/2019 14:45,Thur,16300,?? 3?,1,1,1,,,,1,,,,,,,,,,,,,,,,,10/17/2019,2:45:00,PM,10,17,2019
10/17/2019 15:41,Thur,18600,???,2,,,,2,,,,,,,,,,,,,,,,,,,10/17/2019,3:41:00,PM,10,17,2019
10/17/2019 16:00,Thur,15800,??,1,,,,,,,,,,,,,,,,,,,2,,,,10/17/2019,4:00:00,PM,10,17,2019
10/18/2019 11:43,Fri,51900,???,8,,,,,,,,,1,,,,,1,,,,1,,,,,10/18/2019,11:43:00,AM,10,18,2019
10/18/2019 12:08,Fri,17000,??,,,,,2,,,,1,,,,,,,,,,,1,,,,10/18/2019,12:08:00,PM,10,18,2019
10/18/2019 13:57,Fri,15300,?? 1?,1,1,1,,1,,,,,,,,,,,,,,,,,,,10/18/2019,1:57:00,PM,10,18,2019
10/19/2019 11:09,Sat,15000,???,,1,1,,,,1,,1,,,,,,,,,,,,,,,10/19/2019,11:09:00,AM,10,19,2019
10/19/2019 11:13,Sat,29000,???,,,,2,1,,,,2,1,,,,,,,,,,,,,,10/19/2019,11:13:00,AM,10,19,2019
10/19/2019 11:17,Sat,29100,???,2,1,,,2,,,,2,,,,,,,,,,,,,,,10/19/2019,11:17:00,AM,10,19,2019
10/19/2019 11:24,Sat,16300,?? 2?,1,1,1,,,,,,,,,,,,1,,,,,,,,,10/19/2019,11:24:00,AM,10,19,2019
10/19/2019 11:45,Sat,18000,?? 3?,,,,1,1,,1,1,,,,,,,,,,,,,,,,10/19/2019,11:45:00,AM,10,19,2019
10/19/2019 11:55,Sat,15800,???,1,,,,,,2,,,,,,,,,,,,,,,,,10/19/2019,11:55:00,AM,10,19,2019
10/19/2019 12:00,Sat,18300,??,1,,1,1,,,,,1,,,,,,,,,,1,,,,,10/19/2019,12:00:00,PM,10,19,2019
10/19/2019 12:49,Sat,14800,???,1,1,,,,,,,,,,,,,,,1,,,,,,,10/19/2019,12:49:00,PM,10,19,2019
10/19/2019 14:45,Sat,14800,?? 2?,1,,,1,,,,1,,,,,,,,,,,,,,,,10/19/2019,2:45:00,PM,10,19,2019
10/19/2019 15:56,Sat,15800,????,1,,,,1,,,,,,,,,,1,,,,,,,,,10/19/2019,3:56:00,PM,10,19,2019
10/19/2019 16:20,Sat,15100,?? 2?,1,,,,,,,,,1,,,,1,,,,,,,,,,10/19/2019,4:20:00,PM,10,19,2019
10/20/2019 11:05,Sun,14800,???,1,1,,,,1,,,,,,,,,,,,,,,,,,10/20/2019,11:05:00,AM,10,20,2019
10/20/2019 11:18,Sun,18600,?? 2?,2,,,,2,,,,,,,,,,,,,,,,,,,10/20/2019,11:18:00,AM,10,20,2019
10/20/2019 11:25,Sun,19800,?? 1?,1,,,,2,,,,1,,,,,,,,,,1,,,,,10/20/2019,11:25:00,AM,10,20,2019
10/20/2019 11:34,Sun,28100,??,2,1,1,,1,,1,,1,,,,,,,,,,,,,,,10/20/2019,11:34:00,AM,10,20,2019
10/20/2019 11:58,Sun,16300,????,1,1,1,,,,,,1,,,,,,,,,,,,,,,10/20/2019,11:58:00,AM,10,20,2019
10/20/2019 12:03,Sun,17300,?? 2?,1,1,,,2,,,,,,,,,,,,,,,,,,,10/20/2019,12:03:00,PM,10,20,2019
10/20/2019 12:49,Sun,14300,???,1,,,1,,,,,1,,,,,,,,,,,,,,,10/20/2019,12:49:00,PM,10,20,2019
10/20/2019 12:52,Sun,16400,?? 3?,3,,,,,,,,,,,,,,,,,,,,,,,10/20/2019,12:52:00,PM,10,20,2019
10/20/2019 12:55,Sun,35200,???,4,,,,2,,,,2,,,,,,,,,,,,,,,10/20/2019,12:55:00,PM,10,20,2019
10/20/2019 14:24,Sun,16100,?? 2?,2,,,,,,,,,,,,,,,,,1,,,,,,10/20/2019,2:24:00,PM,10,20,2019
10/20/2019 14:59,Sun,16400,??,3,,,,,,,,,,,,,,,,,,,,,,,10/20/2019,2:59:00,PM,10,20,2019
10/21/2019 11:19,Mon,18300,??,1,1,,,,,,,1,1,,,,,,,,,,,,,,10/21/2019,11:19:00,AM,10,21,2019
10/21/2019 11:27,Mon,16300,???,1,,,,1,,,,1,,,,,,,,,,1,,,,,10/21/2019,11:27:00,AM,10,21,2019
10/21/2019 11:34,Mon,22800,??,1,1,,,,,1,,1,,,,,,,,,1,,,,,,10/21/2019,11:34:00,AM,10,21,2019
10/21/2019 11:36,Mon,20800,?? 2?,1,1,1,,,1,1,,,,,,,,,,,,,,,,,10/21/2019,11:36:00,AM,10,21,2019
10/21/2019 11:27,Mon,17300,???,1,,,,1,,,,,,,,,,,,,1,1,,,,,10/21/2019,11:27:00,AM,10,21,2019
10/21/2019 11:47,Mon,28600,????,2,,,,2,,,,,,,,,,,,,,,2,,,,10/21/2019,11:47:00,AM,10,21,2019
10/21/2019 11:58,Mon,47600,?? 2?,2,,,,,,5,,,,,,,,3,,,,,,,,,10/21/2019,11:58:00,AM,10,21,2019
10/21/2019 12:36,Mon,33700,?? 2?,4,1,,,,,2,,,,,,,,,,,,,,,,,10/21/2019,12:36:00,PM,10,21,2019
10/21/2019 12:48,Mon,15800,???,1,1,1,1,,,,,,,,,,,,,,,,,,,,10/21/2019,12:48:00,PM,10,21,2019
10/21/2019 13:28,Mon,14800,?? 3?,1,,,,1,,,,,,,,,,,,,1,,,,,,10/21/2019,1:28:00,PM,10,21,2019
10/21/2019 13:47,Mon,54700,???,9,,,,,,,,2,1,,,,,,,,,,,,,,10/21/2019,1:47:00,PM,10,21,2019
10/21/2019 17:06,Mon,16400,?? 1?,3,,,,,,,,,,,,,,,,,,,,,,,10/21/2019,5:06:00,PM,10,21,2019
10/23/2019 11:06,Wed,15800,???,1,,,,,,1,,,1,,,,,,,,,,,,,,10/23/2019,11:06:00,AM,10,23,2019
10/23/2019 11:17,Wed,17300,??,1,,,,1,,,,2,,,,,,,,,,,,,,,10/23/2019,11:17:00,AM,10,23,2019
10/23/2019 13:12,Wed,23600,??,2,,,1,,,,2,,,,,,,,,,,,,,,,10/23/2019,1:12:00,PM,10,23,2019
10/23/2019 13:56,Wed,14500,?? 2?,,1,1,,,,,1,1,,,,,,,,,,,,,,,10/23/2019,1:56:00,PM,10,23,2019
10/24/2019 11:03,Thur,25300,??,1,2,,,1,,1,,1,,,,,,,,,,,,,,,10/24/2019,11:03:00,AM,10,24,2019
10/24/2019 11:18,Thur,18800,??,1,,,,1,,,,,,,,,,,,,1,,,,,1,10/24/2019,11:18:00,AM,10,24,2019
10/24/2019 11:53,Thur,21800,?? 1?,1,,,,,,,,3,,,,,,,,,1,,,,,,10/24/2019,11:53:00,AM,10,24,2019
10/24/2019 12:35,Thur,28300,???,1,,,2,,2,,,,,,,,,1,,,,,,,,,10/24/2019,12:35:00,PM,10,24,2019
10/24/2019 12:59,Thur,26900,??,3,,,,3,,,,,,,,,,,,,,,,,,,10/24/2019,12:59:00,PM,10,24,2019
10/24/2019 13:35,Thur,17300,?? 2?,1,,,,,,1,,1,,,,,,,,,,1,,,,,10/24/2019,1:35:00,PM,10,24,2019
10/24/2019 11:06,Thur,15100,?? 2?,1,,,,,,1,,,,,,,1,,,,,,,,,,10/24/2019,11:06:00,AM,10,24,2019
10/24/2019 14:06,Thur,15800,?? 1?,1,,,,,,1,,,,,,,,1,,,,,,,,,10/24/2019,2:06:00,PM,10,24,2019
10/24/2019 14:25,Thur,21000,?? 3?,,,,,,,1,1,1,,,,,,,,,,1,1,,,,10/24/2019,2:25:00,PM,10,24,2019
10/24/2019 16:35,Thur,15300,???,1,,,,,,,1,,,,,,,,,,1,,,,,,10/24/2019,4:35:00,PM,10,24,2019
10/24/2019 17:18,Thur,14300,?? 2?,1,,,,,,,1,1,,,,,,,,,,,,,,,10/24/2019,5:18:00,PM,10,24,2019
10/25/2019 11:15,Fri,18300,???,1,,,,,,,,,,,,,,,,,2,1,,,,,10/25/2019,11:15:00,AM,10,25,2019
10/25/2019 11:16,Fri,27300,???,1,1,1,,1,,,,1,,,,,,,,,1,,,,,,10/25/2019,11:16:00,AM,10,25,2019
10/25/2019 11:51,Fri,22800,??,1,,,,1,,1,,1,,,,,,,,,,,1,,,,10/25/2019,11:51:00,AM,10,25,2019
10/25/2019 12:31,Fri,14300,?? 3?,1,,,1,1,,,,,,,,,,,,,,,,,,,10/25/2019,12:31:00,PM,10,25,2019
10/25/2019 12:33,Fri,15000,?? 3?,,,,1,,,,,,1,,,,,1,,,,,,,,,10/25/2019,12:33:00,PM,10,25,2019
10/25/2019 13:45,Fri,17500,?? 1?,,,,,2,,,1,,,,,,,1,,,,,,,,,10/25/2019,1:45:00,PM,10,25,2019
10/25/2019 14:16,Fri,18600,???,2,,,,,1,,,,,,,,,,,,,1,,,,,10/25/2019,2:16:00,PM,10,25,2019
10/26/2019 11:03,Sat,14800,?? 3?,1,1,,,,,1,,,,,,,,,,,,,,,,,10/26/2019,11:03:00,AM,10,26,2019
10/26/2019 11:54,Sat,25800,???,2,,,,,,1,,1,,,,,,,,,,1,1,,,,10/26/2019,11:54:00,AM,10,26,2019
10/26/2019 12:07,Sat,14800,?? 3?,1,1,,,,,1,,,,,,,,,,,,,,,,,10/26/2019,12:07:00,PM,10,26,2019
10/26/2019 12:47,Sat,17300,???,1,1,,,2,,,,,,,,,,,,,,,,,,,10/26/2019,12:47:00,PM,10,26,2019
10/26/2019 12:47,Sat,20600,?? 2?,2,,,,,,1,,,,,,,,1,,,,,,,,,10/26/2019,12:47:00,PM,10,26,2019
10/26/2019 12:52,Sat,20100,?? 3?,2,,,,1,,,,,,,,,,,1,,,,,,,,10/26/2019,12:52:00,PM,10,26,2019
10/26/2019 13:04,Sat,15100,???,2,1,,,,,,,,,,,,,,,,,,,,,,10/26/2019,1:04:00,PM,10,26,2019
10/27/2019 23:02,Sun,35600,??,7,,,,,,,,,,,,,,,,,,,,,,,10/27/2019,11:02:00,PM,10,27,2019
10/27/2019 11:02,Sun,16000,?? 1?,,,,,2,,,,2,,,,,,,,,,,,,,,10/27/2019,11:02:00,AM,10,27,2019
10/27/2019 11:18,Sun,14800,?? 2?,1,,,,,,,2,,,,,,,,,,,,,,,,10/27/2019,11:18:00,AM,10,27,2019
10/27/2019 11:33,Sun,17800,???,1,1,,1,,,,,1,,,,,,,,,,,,,,,10/27/2019,11:33:00,AM,10,27,2019
10/27/2019 11:51,Sun,19800,???,2,,,,,,1,,,,,,,,,,,1,,,,,,10/27/2019,11:51:00,AM,10,27,2019
10/27/2019 11:57,Sun,22300,?? 2?,2,,,,1,,,,1,,,,,,,,,1,,,,,,10/27/2019,11:57:00,AM,10,27,2019
10/27/2019 12:40,Sun,17300,???,1,1,,,2,,,,,,,,,,,,,,,,,,,10/27/2019,12:40:00,PM,10,27,2019
10/27/2019 12:51,Sun,18800,??,1,,,,1,,1,1,,,,,,,,,,,,,,,,10/27/2019,12:51:00,PM,10,27,2019
10/27/2019 13:01,Sun,14800,?? 3?,1,,,1,,,,1,,,,,,,,,,,,,,,,10/27/2019,1:01:00,PM,10,27,2019
10/27/2019 13:20,Sun,15800,?? 3?,1,,,,,,,,,,,,,,1,,,1,,,,,,10/27/2019,1:20:00,PM,10,27,2019
10/27/2019 13:42,Sun,18500,???,,,,2,1,,,,,,,,,,,,,,2,,,,,10/27/2019,1:42:00,PM,10,27,2019
10/28/2019 11:14,Mon,19800,?? 3?,1,,,,,,1,1,,,,,,,1,,,,,,,,,10/28/2019,11:14:00,AM,10,28,2019
10/28/2019 11:17,Mon,14800,???,1,,,,1,,,,,,,,,,,,,1,,,,,,10/28/2019,11:17:00,AM,10,28,2019
10/28/2019 11:40,Mon,15800,?? 3?,1,,,,,,,,,1,,,,,1,,,,,,,,,10/28/2019,11:40:00,AM,10,28,2019
10/28/2019 12:15,Mon,18300,?? 2?,1,1,,,1,,,,,,,,,,,,,1,,,,,,10/28/2019,12:15:00,PM,10,28,2019
10/28/2019 12:55,Mon,14800,?? 2?,1,,,,1,,,,1,,,,,,,,,,,,,,,10/28/2019,12:55:00,PM,10,28,2019
10/28/2019 13:31,Mon,23300,?? 2?,1,,,,1,,1,1,,1,,,,,,,,,,,,,,10/28/2019,1:31:00,PM,10,28,2019
10/28/2019 13:39,Mon,17300,??,1,2,,,,,,,1,,,,,,,,,,,,,,,10/28/2019,1:39:00,PM,10,28,2019
10/28/2019 13:43,Mon,15000,?? 1?,,1,1,,1,1,,,,,,,,,,,,,,,,,,10/28/2019,1:43:00,PM,10,28,2019
10/28/2019 13:45,Mon,26600,?? 2?,2,1,,,2,1,,,,,,,,,,,,,,,,,,10/28/2019,1:45:00,PM,10,28,2019
10/28/2019 14:20,Mon,34600,?? 3?,2,,,,2,,,,2,,,,,,,,,2,,,,,,10/28/2019,2:20:00,PM,10,28,2019
10/28/2019 14:30,Mon,14800,?? 3?,1,,,,,,,,1,,,,,,1,,,,,,,,,10/28/2019,2:30:00,PM,10,28,2019
10/31/2019 11:05,Thur,55800,???,3,,1,,3,,,,3,2,,,,,,1,,1,,,,,,10/31/2019,11:05:00,AM,10,31,2019
10/31/2019 12:18,Thur,14800,?? 3?,1,,,,1,,,,,,,,,,,,,1,,,,,,10/31/2019,12:18:00,PM,10,31,2019
10/31/2019 13:29,Thur,25000,???,,1,,2,,,,,2,,,,,,,,,1,,,,,,10/31/2019,1:29:00,PM,10,31,2019
11/1/2019 11:10,Fri,14100,?? 2?,1,,,,,,,,1,,,,,1,,,,,,,,,,11/1/2019,11:10:00,AM,11,1,2019
11/1/2019 11:46,Fri,21800,??,1,1,,,2,,,,,,,,,,1,,,,,,,,,11/1/2019,11:46:00,AM,11,1,2019
11/1/2019 11:55,Fri,23000,?? 3?,,1,,,,,1,,1,,,,,,,,,,2,1,,,,11/1/2019,11:55:00,AM,11,1,2019
11/1/2019 12:11,Fri,19100,?? 2?,2,,,,,,,1,1,,,,,,,,,,,,,,,11/1/2019,12:11:00,PM,11,1,2019
11/1/2019 12:56,Fri,14800,??,1,,,,1,,,,,,,,,,1,,,,,,,,,11/1/2019,12:56:00,PM,11,1,2019
11/1/2019 13:52,Fri,22000,???,,1,1,,1,,1,,,,,,1,,,,,,1,,,,,11/1/2019,1:52:00,PM,11,1,2019
11/2/2019 11:08,Sat,30400,??,3,,,,2,,,,2,,,,,,,,,,,,,,,11/2/2019,11:08:00,AM,11,2,2019
11/2/2019 11:27,Sat,16800,???,1,,,,,,,,,,,,,,,1,,,2,,,,,11/2/2019,11:27:00,AM,11,2,2019
11/2/2019 11:45,Sat,16100,?? 3?,2,,,,,,1,,,,,,,,,,,,,,,,,11/2/2019,11:45:00,AM,11,2,2019
11/2/2019 12:01,Sat,14100,?? 3?,2,,,,,,,,,,,,,,,,,,1,,,,,11/2/2019,12:01:00,PM,11,2,2019
11/2/2019 12:44,Sat,17500,??,1,1,,1,,,,1,,,,,,,,,,,,,,,,11/2/2019,12:44:00,PM,11,2,2019
11/2/2019 13:56,Sat,14800,???,1,,,,1,1,,,,,,,,,,,,,,,,,,11/2/2019,1:56:00,PM,11,2,2019
11/2/2019 14:19,Sat,22300,????,,1,1,,1,,,,2,,,,,1,,,,,,,,,,11/2/2019,2:19:00,PM,11,2,2019
11/2/2019 14:35,Sat,15000,?? 2?,,,,,1,1,,,,,,,,,,1,,,,,,,,11/2/2019,2:35:00,PM,11,2,2019
11/2/2019 14:38,Sat,16300,??,1,1,1,,,1,,,,,,,,,,,,,,,,,,11/2/2019,2:38:00,PM,11,2,2019
11/2/2019 15:55,Sat,14800,???,1,,,,1,,1,,,,,,,,,,,,,,,,,11/2/2019,3:55:00,PM,11,2,2019
11/2/2019 16:03,Sat,14800,???,1,,,2,,,,,,,,,,,,,,,,,,,,11/2/2019,4:03:00,PM,11,2,2019
11/2/2019 16:40,Sat,28800,?? 2?,1,,,2,,,1,,,,,,,,,1,,1,,,,,,11/2/2019,4:40:00,PM,11,2,2019
11/2/2019 16:54,Sat,14300,??,1,,,1,1,,,,,,,,,,,,,,,,,,,11/2/2019,4:54:00,PM,11,2,2019
11/3/2019 11:02,Sun,20800,????,1,,,,,1,1,1,,,,,,,,,,,,,,,,11/3/2019,11:02:00,AM,11,3,2019
11/3/2019 11:04,Sun,23100,???,2,,,,,,,,2,,,,,,,,,1,,,,,,11/3/2019,11:04:00,AM,11,3,2019
11/3/2019 11:16,Sun,19800,??,1,1,1,,,,,,1,,,,,,,,,1,,,,,,11/3/2019,11:16:00,AM,11,3,2019
11/3/2019 12:01,Sun,33700,?? 1?,2,3,,1,,,,,,,,,,2,,,,,,,,,,11/3/2019,12:01:00,PM,11,3,2019
11/3/2019 12:25,Sun,17800,?? 2?,1,,,1,,,,,,,,,1,,,,,,1,,,,,11/3/2019,12:25:00,PM,11,3,2019
11/3/2019 12:58,Sun,16100,?? 2?,2,,,,,,,,,,,,,,,,,1,,,,,,11/3/2019,12:58:00,PM,11,3,2019
11/3/2019 13:33,Sun,27900,???,3,2,,,,,1,,,,,,,,,,,,,,,,,11/3/2019,1:33:00,PM,11,3,2019
11/3/2019 14:30,Sun,15100,??,2,,,,,,,,1,,,,,,,,,,,,,,,11/3/2019,2:30:00,PM,11,3,2019
11/3/2019 15:06,Sun,14500,??,,,,,,,1,,1,,,,,,1,,,,,,,,,11/3/2019,3:06:00,PM,11,3,2019
11/3/2019 15:30,Sun,14800,???,1,1,,,,,,,,,,,,,,,,,,1,,,,11/3/2019,3:30:00,PM,11,3,2019
11/4/2019 11:41,Mon,16000,??,,4,,,,,,,,,,,,,,,,,,,,,,11/4/2019,11:41:00,AM,11,4,2019
11/4/2019 11:53,Mon,15000,?? 2?,,1,1,,1,,,,,,,,,,,,,1,,,,,,11/4/2019,11:53:00,AM,11,4,2019
11/4/2019 13:13,Mon,26600,?? 2?,2,,,,2,,,2,,,,,,,,,,,,,,,,11/4/2019,1:13:00,PM,11,4,2019
11/4/2019 13:17,Mon,17500,?? 3?,,1,,1,,,,,1,,,,,,,,,1,,,,,,11/4/2019,1:17:00,PM,11,4,2019
11/4/2019 16:37,Mon,17000,????,,1,1,,,,1,,,,,,,,,,,,,1,,,,11/4/2019,4:37:00,PM,11,4,2019
11/6/2019 11:07,Wed,16000,??,,,,,,,,,,1,,,,,,1,,,,1,,,,11/6/2019,11:07:00,AM,11,6,2019
11/6/2019 11:47,Wed,24600,?? 2?,2,,,,1,,,,,1,,,,,,1,,,,,,,,11/6/2019,11:47:00,AM,11,6,2019
11/6/2019 12:04,Wed,18300,?? 2?,1,,,,,,,,2,,,,,,1,,,,,,,,,11/6/2019,12:04:00,PM,11,6,2019
11/6/2019 13:23,Wed,14800,?? 3?,1,,,,1,1,,,,,,,,,,,,,,,,,,11/6/2019,1:23:00,PM,11,6,2019
11/6/2019 14:33,Wed,15100,???,2,,,,1,,,,,,,,,,,,,,,,,,,11/6/2019,2:33:00,PM,11,6,2019
11/6/2019 16:15,Wed,24800,????,1,1,,,,,,,,2,,,,,,,,,,1,,,,11/6/2019,4:15:00,PM,11,6,2019
11/6/2019 16:53,Wed,16000,?? 1?,,1,1,,,,1,,,,,,,,,,,1,,,,,,11/6/2019,4:53:00,PM,11,6,2019
11/7/2019 11:20,Thur,15300,???,1,1,1,,1,,,,,,,,,,,,,,,,,,,11/7/2019,11:20:00,AM,11,7,2019
11/7/2019 11:26,Thur,14800,???,1,,,,1,,1,,,,,,,,,,,,,,,,,11/7/2019,11:26:00,AM,11,7,2019
11/7/2019 12:31,Thur,14800,???,1,1,,,,,,,,,,,,,,,,1,,,,,,11/7/2019,12:31:00,PM,11,7,2019
11/7/2019 13:33,Thur,34800,?? 1?,1,1,2,,3,,,,1,,,,,,,,,,3,,,,,11/7/2019,1:33:00,PM,11,7,2019
11/7/2019 13:43,Thur,27900,?? 2?,2,1,,,,,,,,,,,,1,1,,,1,,,,,,11/7/2019,1:43:00,PM,11,7,2019
11/7/2019 14:44,Thur,26800,?? 3?,1,,,3,1,,,,,,,,,,,,,1,,,,,,11/7/2019,2:44:00,PM,11,7,2019
11/7/2019 15:21,Thur,16800,?? 3?,1,,,,1,,,1,,,,,,,,,,,1,,,,,11/7/2019,3:21:00,PM,11,7,2019
11/7/2019 16:26,Thur,16600,?? 2?,2,1,1,,,,,,,,,,,,,,,,,,,,,11/7/2019,4:26:00,PM,11,7,2019
11/8/2019 11:36,Fri,22800,?? 3?,1,,,,1,,1,,1,,,,,,,,,1,,,,,,11/8/2019,11:36:00,AM,11,8,2019
11/8/2019 12:56,Fri,16400,?? ,3,,,,,,,,,,,,,,,,,,,,,,,11/8/2019,12:56:00,PM,11,8,2019
11/8/2019 13:03,Fri,19900,???,3,,,,,,,,1,,,,,,,,,,,,,,,11/8/2019,1:03:00,PM,11,8,2019
11/8/2019 13:12,Fri,36000,??,,,,2,1,,1,,,,,,,,,,2,2,,,,,,11/8/2019,1:12:00,PM,11,8,2019
11/8/2019 14:12,Fri,23300,???,1,2,2,,,,,1,,,,,,,,,,,1,,,,,11/8/2019,2:12:00,PM,11,8,2019
11/8/2019 14:46,Fri,15600,?? 1?,2,,,,,,,1,,,,,,,,,,,,,,,,11/8/2019,2:46:00,PM,11,8,2019
11/8/2019 15:01,Fri,14800,???,1,1,,,,,1,,,,,,,,,,,,,,,,,11/8/2019,3:01:00,PM,11,8,2019
11/8/2019 15:02,Fri,27800,?? 3?,1,1,1,1,1,,,1,,,,,,,,,,1,,,,,,11/8/2019,3:02:00,PM,11,8,2019
11/8/2019 15:12,Fri,30000,???,1,1,1,,,,,,2,1,,,,,,1,,,1,,,,,11/8/2019,3:12:00,PM,11,8,2019
11/8/2019 11:36,Fri,16400,???,3,,,,,,,,,,,,,,,,,,,,,,,11/8/2019,11:36:00,AM,11,8,2019
11/9/2019 11:36,Sat,18300,?? 3?,1,,,,,,1,,,,,,,,,,,1,1,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,20600,???,2,,,,,,2,,,,,,,,,,,,,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,19300,?? 1?,,,,,,,1,,,1,,,,1,1,,,,,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,26100,???,2,,,,1,,,,1,,,,,,1,,,,2,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,21300,???,,,,,,,,1,2,,,,,1,,,,,,1,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,27300,?? 2?,1,1,,,,,1,,1,,,,,,1,,,1,,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,35700,???,4,,,,1,,1,1,,,,,,,,,,,1,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,18800,???,2,,,,1,,,,,,,,,,1,,,,,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 11:36,Sat,14800,??,1,1,,,,1,,,,,,,,,,,,,,,,,,11/9/2019,11:36:00,AM,11,9,2019
11/9/2019 14:06,Sat,15800,?? 1?,1,,,,,1,,,,,,,,,,,,1,,,,,,11/9/2019,2:06:00,PM,11,9,2019
11/9/2019 14:48,Sat,15800,??,1,1,1,1,,,,,,,,,,,,,,,,,,,,11/9/2019,2:48:00,PM,11,9,2019
11/9/2019 15:40,Sat,14800,???,1,1,,,,,1,,,,,,,,,,,,,,,,,11/9/2019,3:40:00,PM,11,9,2019
11/9/2019 16:23,Sat,14800,???,1,1,,,,,,,,,,,,,,,,1,,,,,,11/9/2019,4:23:00,PM,11,9,2019
